X,Y
15.818632246693854,28.18524564135462
14.503357604641842,20.463150048196802
57.687778256412756,81.123623352494
37.94193706474196,52.891008815492654
39.984915860620205,49.49901099953428
43.56355855441855,50.54033995218244
23.539040798389898,24.23636597902938
83.47886751733128,102.59204410990439
95.83915551603337,127.66477992806642
0.28957584096871436,33.38825022778096
59.912322889418924,63.94655817062058
59.279845347322656,93.01784119881052
82.12853800499423,93.53072945042784
13.31594658584544,36.394186011088664
27.70500438010648,36.26764119530158
7.667961485170749,27.387990371294833
45.59403787649031,47.572982504152286
29.226227622676703,57.68767725390188
29.35837469542174,29.03787659200397
29.579331159246713,44.4928837118388
27.471630521138234,39.5447238770627
64.71978319919565,79.60640970262537
45.786750684138035,79.56638631888215
5.386644367514116,37.10383211296368
86.93909613698843,99.16790145228482
