X,Y
1.6399864413812915,42.449637866525485
62.308282146627334,76.12838907225171
15.480354477615943,33.11147438143331
87.43762624463547,107.02670675318629
89.68979906529142,117.33557028450393
95.69991584339607,119.69344612431965
0.028884121266525842,37.94841651794372
47.94221326958551,73.2243946530576
8.709947329503521,16.556750483634517
28.529060264428065,68.82925377903791
68.87931025429673,68.96561753853213
72.77711594298562,83.80677991155787
80.25092122273378,100.55867223347477
28.812129154722577,46.85363116824555
75.92247331506272,75.74035418757559
72.67471885824952,105.07322735864469
52.45461344567395,50.696271255939095
64.64841839178433,72.56794306629013
13.840011928286932,37.30173471364007
55.10807953461708,63.54574820048553
85.24168962991764,84.99942865965316
31.943824198738792,36.59545987723813
22.399422196768338,62.44079972943602
11.387594857429873,11.992394949103154
84.407801040335,109.09465290721062
82.49869450776303,75.12060484569487
77.16576876079951,82.96177860969564
89.31363167494303,116.12523984448225
46.33030115193978,51.28684871253528
16.392801004416157,49.624712452299924
52.699666628345554,71.83953404933877
89.5167259115677,113.69268529132006
0.07046765564299173,37.54995180452848
10.856869261054191,23.719658954278927
64.66159763946436,95.24607889561364
57.30822825537124,79.9102485628485
47.95039898804845,58.847395285990025
36.2319581691923,40.89067034500035
20.051389379483563,59.4557904051716
88.0609984287968,101.04939330362049
43.25220019893003,66.82393341769733
93.38897036790338,111.0752467810652
47.40430951619183,68.81727222581668
8.738104690568937,34.88946767146422
20.769570048778363,26.538631142273736
3.6704670970587494,38.61050183003232
45.83551473522315,58.25166914150946
32.38163825990248,66.63000534836202
65.12108084244396,76.04456853236226
42.459938282187515,60.88021896038026
10.913746332740748,19.84783926961022
22.285712248909306,54.492442677989686
0.586134461526433,30.168033831450366
9.591558559347014,45.68304372350803
57.2922095770485,54.61421787982213
11.751559068222095,27.14021914685444
0.1743410347307739,32.84864900781274
38.847602904294035,55.013777754151725
1.8730592874261043,7.352321985286368
78.69127302832032,94.796089914962
58.75601250782332,81.64914428440943
78.46180244141793,82.82053923919003
76.55513202759778,71.07906829660834
69.34996365452297,90.31192052773098
23.66752482872043,46.146496324030224
77.86825114259034,71.38909571139351
20.668460902153285,47.80623773366047
71.52800983119457,66.11876842549138
73.20686193267666,66.75795552811714
51.07106830227326,85.19405196391199
9.98846150428827,16.399743557878587
88.26543377973854,97.74626596463551
50.165327545234064,67.81506929712216
0.8842197012144726,11.693045089944707
81.76129442903711,77.94406392967406
57.65409859187709,68.888394612498
56.170925114884085,50.989722497749746
41.49697186355269,56.526430028776375
94.7049423798918,106.15716307089787
67.46568440993201,99.5133165664508
92.6625563993493,118.26749230773976
60.12079091374777,66.74951875864095
26.761163720997196,55.03322984803626
87.38331302174628,113.51617326789703
52.521213718101144,79.08905463413794
29.11741016125189,65.43575963699276
14.62289320904434,27.980860296178193
48.69984355176332,69.1114730691229
87.59041879816976,105.85655036830497
21.0058717758803,30.674311745852087
20.47752725055392,48.0702873415751
82.28303580681842,91.49032800029927
65.66891104719029,72.61460666744735
66.77287540996728,71.4287251221763
31.427686296019562,30.900257032542008
66.38002373978668,90.6902038649468
70.80852321015753,70.70190919880686
39.19992706279798,40.074723194412925
43.74027120188112,63.77607816552078
93.77654039296942,101.83448212783517
